Label,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
14,Male,0.1564656020066195,0.1228104821716442,0.1380708023944521,0.1538839895738419,0.1494187667273081,0.1495920293922381,0.1527519333175746,0.1454595744147013,0.1235194735215827,0.1232094937777787
15,Female,-0.1564656020066763,-0.1228104821716442,-0.1380708023945658,-0.1538839895737851,-0.1494187667273081,-0.1495920293922381,-0.1527519333175746,-0.1454595744146445,-0.1235194735215827,-0.1232094937777787
